ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,131520,1,Fixation,67,785,702,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,131603,2,Fixation,92,787,707,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,131978,3,Fixation,125,1009,394,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,132170,4,Fixation,200,682,351,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,132586,5,Fixation,83,607,744,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,132811,6,Fixation,125,890,777,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,132986,7,Fixation,450,1004,776,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,133520,8,Fixation,242,650,770,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,133778,9,Fixation,333,623,764,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,134219,10,Fixation,67,639,765,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 41,131415,134311,2896,134303,11,Fixation,158,638,770,
