ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,376190,1,Fixation,125,1556,681,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,376390,2,Fixation,92,1558,676,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,376556,3,Fixation,92,1391,730,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,376681,4,Fixation,275,1239,818,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,376973,5,Fixation,300,1243,792,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,377356,6,Fixation,142,991,625,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,377548,7,Fixation,358,1043,527,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,377915,8,Fixation,92,1039,495,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,378090,9,Fixation,83,1057,485,
2018/05/19,ide,task3_ide,2018/05/14,438456,I-VT filter,0,0,Segment 115,375863,378311,2448,378181,10,Fixation,133,1042,507,
