ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,124002,0,0,1,Fixation,100,1052,393,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,124177,0,0,2,Fixation,192,855,467,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,124544,0,0,3,Fixation,100,901,630,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,124702,0,0,4,Fixation,217,1282,588,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,125060,0,0,5,Fixation,92,1611,543,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,125160,0,0,6,Fixation,75,1582,561,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,125710,0,0,7,Fixation,108,875,568,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,125835,0,0,8,Fixation,150,884,599,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,126002,0,0,9,Fixation,133,888,613,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,126168,0,0,10,Fixation,133,866,547,
2018/05/19,mizusaki,task2-1_mizusaki,2018/05/18,I-VT filter,184696,Segment 46,123890,126578,2688,126427,0,0,11,Fixation,150,1534,485,
