ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,479691,0,0,1,Fixation,183,558,520,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,479941,0,0,2,Fixation,133,919,480,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,480091,0,0,3,Fixation,167,925,460,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,480349,0,0,4,Fixation,150,1384,620,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,480516,0,0,5,Fixation,133,1295,620,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,480674,0,0,6,Fixation,217,1293,601,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,480916,0,0,7,Fixation,75,1271,579,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,480999,0,0,8,Fixation,67,1276,610,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,481116,0,0,9,Fixation,333,1651,849,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,481507,0,0,10,Fixation,175,1658,572,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,481741,0,0,11,Fixation,192,1014,279,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,481982,0,0,12,Fixation,183,1251,202,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,482191,0,0,13,Fixation,517,1289,203,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,482765,0,0,14,Fixation,208,979,531,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,482982,0,0,15,Fixation,317,970,509,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,483315,0,0,16,Fixation,67,954,492,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,483407,0,0,17,Fixation,400,1002,494,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,483865,0,0,18,Fixation,308,1278,432,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,484190,0,0,19,Fixation,183,1301,426,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,484615,0,0,20,Fixation,650,1291,595,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,485274,0,0,21,Fixation,175,1281,571,
2018/05/19,yoshida,task3_yoshida,2018/05/13,I-VT filter,506211,Segment 123,479628,485884,6256,485557,0,0,22,Fixation,350,1280,579,
