ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,475281,0,0,1,Fixation,317,1137,732,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,475647,0,0,2,Fixation,567,1104,568,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,476664,0,0,3,Fixation,175,658,619,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,476914,0,0,4,Fixation,200,616,691,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,477172,0,0,5,Fixation,225,614,539,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,477405,0,0,6,Fixation,117,609,559,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,477589,0,0,7,Fixation,233,980,416,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,477847,0,0,8,Fixation,242,980,357,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,478122,0,0,9,Fixation,325,976,292,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,478489,0,0,10,Fixation,200,1245,292,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,478739,0,0,11,Fixation,250,1533,305,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,479064,0,0,12,Fixation,150,857,331,
2018/05/19,yoshida,task4_yoshida,2018/05/13,I-VT filter,671843,Segment 89,475209,479801,4592,479430,0,0,13,Fixation,350,1162,594,
