ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,113520,1,Fixation,333,852,253,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,113904,2,Fixation,208,1050,404,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,114254,3,Fixation,525,688,266,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,114820,4,Fixation,175,674,523,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,115095,5,Fixation,67,852,592,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,115237,6,Fixation,408,1142,801,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,115679,7,Fixation,150,1169,809,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,115895,8,Fixation,350,707,260,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,116353,9,Fixation,192,1080,258,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,116595,10,Fixation,192,1132,555,
2018/05/19,takasugi,task3_takasugi,2018/05/19,417826,I-VT filter,0,0,Segment 37,113456,116928,3472,116862,11,Fixation,475,1146,784,
