ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,653248,0,0,1,Fixation,475,1465,559,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,653806,0,0,2,Fixation,183,1348,539,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,654498,0,0,3,Fixation,117,930,634,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,654665,0,0,4,Fixation,725,1175,549,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,655431,0,0,5,Fixation,208,1209,456,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,655698,0,0,6,Fixation,167,1125,871,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,655923,0,0,7,Fixation,125,1154,775,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,656081,0,0,8,Fixation,167,1159,661,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,656306,0,0,9,Fixation,217,1281,572,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,656823,0,0,10,Fixation,158,1194,530,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,657006,0,0,11,Fixation,133,1126,565,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,657181,0,0,12,Fixation,258,1126,458,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,657539,0,0,13,Fixation,267,916,625,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,657881,0,0,14,Fixation,375,1157,794,
2018/05/19,onda,task34_onda,2018/05/13,I-VT filter,1321680,Segment 130,653220,658468,5248,658373,0,0,15,Fixation,100,1254,687,
