ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,182180,0,0,1,Fixation,225,1225,493,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,182421,0,0,2,Fixation,183,1273,463,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,182621,0,0,3,Fixation,158,1243,473,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,183180,0,0,4,Fixation,242,1517,594,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,183463,0,0,5,Fixation,150,1016,792,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,183738,0,0,6,Fixation,158,799,782,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,183946,0,0,7,Fixation,133,844,740,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,184155,0,0,8,Fixation,67,1432,558,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,184521,0,0,9,Fixation,67,1305,460,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,184605,0,0,10,Fixation,108,1339,441,
2018/05/19,hara,task2_hara,2018/05/17,I-VT filter,365040,Segment 61,182061,184989,2928,184830,0,0,11,Fixation,192,820,743,
