ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,69721,0,0,1,Fixation,217,798,250,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,70021,0,0,2,Fixation,217,1386,348,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,70288,0,0,3,Fixation,108,1497,699,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,70755,0,0,4,Fixation,175,75,463,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,70946,0,0,5,Fixation,292,88,488,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,71321,0,0,6,Fixation,242,94,448,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,71755,0,0,7,Fixation,75,1588,715,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,71930,0,0,8,Fixation,142,1391,418,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,72171,0,0,9,Fixation,100,143,431,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 16,69367,72423,3056,72380,0,0,10,Fixation,133,77,430,
