ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,110892,0,0,1,Fixation,75,723,324,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,111142,0,0,2,Fixation,308,886,198,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,111492,0,0,3,Fixation,175,596,275,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,111717,0,0,4,Fixation,233,966,271,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,112076,0,0,5,Fixation,200,955,603,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,112301,0,0,6,Fixation,108,896,526,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,112509,0,0,7,Fixation,208,1333,263,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,112825,0,0,8,Fixation,192,1608,293,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,113034,0,0,9,Fixation,192,1606,323,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,113325,0,0,10,Fixation,133,1545,453,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,113559,0,0,11,Fixation,175,1478,697,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,113842,0,0,12,Fixation,83,1752,642,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,114100,0,0,13,Fixation,117,287,427,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,114250,0,0,14,Fixation,167,202,443,
2018/05/19,seto,task1-2_seto,2018/05/14,I-VT filter,424434,Segment 25,110760,115127,4368,114425,0,0,15,Fixation,800,232,464,
