ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,87164,0,0,1,Fixation,125,960,193,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,87356,0,0,2,Fixation,108,357,284,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,87547,0,0,3,Fixation,142,1006,481,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,87814,0,0,4,Fixation,92,1080,332,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,87956,0,0,5,Fixation,142,1341,449,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,88156,0,0,6,Fixation,125,1113,518,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,88356,0,0,7,Fixation,117,1297,658,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,88481,0,0,8,Fixation,133,1287,679,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,89105,0,0,9,Fixation,358,325,477,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,89480,0,0,10,Fixation,217,302,490,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 23,86946,89890,2944,89705,0,0,11,Fixation,267,326,489,
