ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,221738,0,0,1,Fixation,117,873,444,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,221896,0,0,2,Fixation,167,1008,412,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,222163,0,0,3,Fixation,108,1398,388,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,222330,0,0,4,Fixation,150,1069,307,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,222755,0,0,5,Fixation,208,686,424,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,223013,0,0,6,Fixation,225,907,593,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,223305,0,0,7,Fixation,217,1124,624,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,223580,0,0,8,Fixation,183,1027,913,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,223838,0,0,9,Fixation,83,1020,914,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,223979,0,0,10,Fixation,92,1432,787,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,224329,0,0,11,Fixation,283,204,535,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 63,221394,225266,3872,224629,0,0,12,Fixation,1000,167,532,
