ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,82363,0,0,1,Fixation,125,1000,418,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,82538,0,0,2,Fixation,108,865,250,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,82738,0,0,3,Fixation,133,355,247,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,82929,0,0,4,Fixation,133,700,363,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,83171,0,0,5,Fixation,83,1044,358,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,83613,0,0,6,Fixation,300,1519,566,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,83979,0,0,7,Fixation,317,1092,619,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,84304,0,0,8,Fixation,67,1083,640,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,84638,0,0,9,Fixation,108,1522,798,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,85054,0,0,10,Fixation,75,409,462,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,85196,0,0,11,Fixation,142,241,430,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,85438,0,0,12,Fixation,408,161,472,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 23,82318,85966,3648,85938,0,0,13,Fixation,383,1219,390,
