ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,50775,0,0,1,Fixation,83,939,423,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,51100,0,0,2,Fixation,133,1441,761,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,51375,0,0,3,Fixation,75,1526,698,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,51509,0,0,4,Fixation,67,1490,433,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,51767,0,0,5,Fixation,75,339,571,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,51992,0,0,6,Fixation,75,185,511,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,52208,0,0,7,Fixation,83,138,383,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,52308,0,0,8,Fixation,225,131,429,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,52542,0,0,9,Fixation,158,99,411,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 11,50253,52909,2656,52708,0,0,10,Fixation,175,118,441,
