ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,499702,0,0,1,Fixation,292,854,373,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,500110,0,0,2,Fixation,92,901,299,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,500235,0,0,3,Fixation,117,1038,301,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,500435,0,0,4,Fixation,108,1280,299,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,501626,0,0,5,Fixation,67,703,754,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,501860,0,0,6,Fixation,117,1162,875,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,502068,0,0,7,Fixation,192,1283,854,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,502551,0,0,8,Fixation,75,282,590,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,502718,0,0,9,Fixation,133,134,482,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,502901,0,0,10,Fixation,83,264,464,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,503226,0,0,11,Fixation,75,359,607,
2018/05/19,hara,task1_hara,2018/05/17,I-VT filter,578635,Segment 111,499405,503901,4496,503559,0,0,12,Fixation,233,324,518,
