ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,127081,0,0,1,Fixation,108,919,429,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,127481,0,0,2,Fixation,133,693,451,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,127647,0,0,3,Fixation,192,782,361,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,127881,0,0,4,Fixation,183,1005,401,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,128131,0,0,5,Fixation,267,1305,594,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,128447,0,0,6,Fixation,192,1555,408,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,128681,0,0,7,Fixation,283,1665,308,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,129197,0,0,8,Fixation,75,1321,546,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,129547,0,0,9,Fixation,167,1708,521,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,129772,0,0,10,Fixation,100,1707,326,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,129881,0,0,11,Fixation,167,1684,344,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,130189,0,0,12,Fixation,92,919,483,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,130297,0,0,13,Fixation,100,934,429,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,130464,0,0,14,Fixation,133,765,424,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,130606,0,0,15,Fixation,142,761,395,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,130839,0,0,16,Fixation,233,998,446,
2018/05/19,seto,task4_seto,2018/05/14,I-VT filter,526738,Segment 35,126527,131183,4656,131105,0,0,17,Fixation,158,888,362,
