ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,343600,0,0,1,Fixation,92,1488,852,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,344100,0,0,2,Fixation,250,537,627,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,344500,0,0,3,Fixation,183,566,854,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,344725,0,0,4,Fixation,67,541,847,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,344850,0,0,5,Fixation,217,537,648,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,345083,0,0,6,Fixation,150,569,653,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,345275,0,0,7,Fixation,92,677,373,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,345425,0,0,8,Fixation,108,877,370,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,345625,0,0,9,Fixation,525,558,917,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,346158,0,0,10,Fixation,158,522,881,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,346416,0,0,11,Fixation,83,561,697,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 112,342782,346574,3792,346566,0,0,12,Fixation,433,527,664,
