ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,47231,0,0,1,Fixation,317,705,359,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,47597,0,0,2,Fixation,183,790,390,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,48047,0,0,3,Fixation,125,626,488,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,48255,0,0,4,Fixation,83,607,795,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,48472,0,0,5,Fixation,100,1500,747,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,48664,0,0,6,Fixation,108,1676,585,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,49005,0,0,7,Fixation,67,1040,300,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,49105,0,0,8,Fixation,67,1046,323,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,49180,0,0,9,Fixation,83,1046,349,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,49322,0,0,10,Fixation,125,1025,712,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,49505,0,0,11,Fixation,117,606,839,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,49630,0,0,12,Fixation,92,599,822,
2018/05/19,hara,task3_hara,2018/05/17,I-VT filter,425217,Segment 15,47230,49838,2608,49830,0,0,13,Fixation,92,640,422,
