ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,50316,0,0,1,Fixation,342,892,417,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,50708,0,0,2,Fixation,275,590,512,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,51016,0,0,3,Fixation,550,684,460,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,51617,0,0,4,Fixation,225,773,770,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,51891,0,0,5,Fixation,425,1219,633,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,52358,0,0,6,Fixation,183,963,786,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,52624,0,0,7,Fixation,133,716,812,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,52841,0,0,8,Fixation,67,1482,635,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,53041,0,0,9,Fixation,192,216,545,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,53266,0,0,10,Fixation,158,312,528,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,53466,0,0,11,Fixation,83,112,512,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,53566,0,0,12,Fixation,133,129,538,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,53858,0,0,13,Fixation,458,266,496,
2018/05/19,yoshida,task1-1_yoshida,2018/05/13,I-VT filter,123249,Segment 9,49942,54694,4752,54341,0,0,14,Fixation,383,292,506,
