ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,169537,0,0,1,Fixation,83,1074,766,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,169795,0,0,2,Fixation,142,1383,649,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,169987,0,0,3,Fixation,150,1036,630,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,170662,0,0,4,Fixation,158,780,516,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,170862,0,0,5,Fixation,250,701,525,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,171120,0,0,6,Fixation,75,713,545,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,171262,0,0,7,Fixation,325,797,532,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,171795,0,0,8,Fixation,75,711,906,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,171937,0,0,9,Fixation,75,688,853,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,172195,0,0,10,Fixation,83,1407,813,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,172345,0,0,11,Fixation,75,1711,902,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,172504,0,0,12,Fixation,108,1703,849,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,172853,0,0,13,Fixation,83,807,519,
2018/05/19,maeda,task3-2_maeda,2018/05/17,I-VT filter,439602,Segment 41,169494,173510,4016,172970,0,0,14,Fixation,558,736,534,
