ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,234799,0,0,1,Fixation,158,939,547,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,235749,0,0,2,Fixation,75,1054,380,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,236082,0,0,3,Fixation,92,1280,352,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,237024,0,0,4,Fixation,92,1181,550,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,237257,0,0,5,Fixation,292,906,651,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,237824,0,0,6,Fixation,117,1267,505,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,238107,0,0,7,Fixation,183,1435,551,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,238357,0,0,8,Fixation,158,1493,655,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,238549,0,0,9,Fixation,92,1417,716,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,238782,0,0,10,Fixation,67,1378,768,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,238882,0,0,11,Fixation,67,1385,777,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,239065,0,0,12,Fixation,250,1251,715,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,239757,0,0,13,Fixation,75,956,538,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,240199,0,0,14,Fixation,83,256,491,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,240315,0,0,15,Fixation,208,138,584,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,240615,0,0,16,Fixation,108,194,526,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,240799,0,0,17,Fixation,83,199,544,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,240915,0,0,18,Fixation,108,332,528,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 58,234607,241455,6848,241082,0,0,19,Fixation,483,269,521,
