ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,296601,0,0,1,Fixation,208,1639,603,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,296976,0,0,2,Fixation,150,840,548,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,297193,0,0,3,Fixation,167,778,384,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,297993,0,0,4,Fixation,75,1562,449,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,298243,0,0,5,Fixation,83,1297,564,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,298384,0,0,6,Fixation,117,1634,606,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,298576,0,0,7,Fixation,183,1515,745,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,298818,0,0,8,Fixation,117,1027,822,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,299159,0,0,9,Fixation,125,1646,652,
2018/05/19,maeda,task1_maeda,2018/05/17,I-VT filter,519386,Segment 74,296527,300447,3920,300076,0,0,10,Fixation,317,257,504,
