ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,213849,1,Fixation,117,796,391,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,213983,2,Fixation,425,793,366,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,214491,3,Fixation,158,741,513,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,214716,4,Fixation,67,657,568,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,214799,5,Fixation,75,655,593,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,214932,6,Fixation,175,990,393,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,215232,7,Fixation,242,1161,399,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,215516,8,Fixation,83,1238,392,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,215791,9,Fixation,108,1347,531,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,215949,10,Fixation,175,1533,612,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,216174,11,Fixation,333,1594,579,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,216516,12,Fixation,375,1623,603,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,217066,13,Fixation,142,230,544,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,217224,14,Fixation,83,238,523,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,217332,15,Fixation,125,174,524,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 54,213652,218052,4400,217507,16,Fixation,583,297,500,
