ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,17479,1,Fixation,425,1051,371,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,17920,2,Fixation,475,983,474,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,18437,3,Fixation,100,1194,509,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,18570,4,Fixation,167,1098,708,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,18878,5,Fixation,175,1238,456,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,19095,6,Fixation,108,1260,585,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,19245,7,Fixation,425,1147,662,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,19937,8,Fixation,450,1276,578,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,20437,9,Fixation,200,1432,504,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,20695,10,Fixation,75,1450,308,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,20945,11,Fixation,117,397,519,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,21095,12,Fixation,192,316,508,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,21328,13,Fixation,158,181,511,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,21495,14,Fixation,250,154,534,
2018/05/19,tomonaga,task1-2_tomonaga,2018/05/14,441616,I-VT filter,0,0,Segment 4,17332,22164,4832,21753,15,Fixation,467,196,542,
