ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,91060,1,Fixation,108,1246,700,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,91227,2,Fixation,217,863,752,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,91685,3,Fixation,125,1095,360,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,91860,4,Fixation,133,853,363,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,92060,5,Fixation,325,1211,398,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,92518,6,Fixation,67,1367,325,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,92735,7,Fixation,142,1465,377,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,92910,8,Fixation,258,1565,403,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,93185,9,Fixation,175,1593,426,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,93443,10,Fixation,142,1326,372,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,93602,11,Fixation,467,1318,395,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,94335,12,Fixation,117,810,344,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 14,90949,94677,3728,94577,13,Fixation,108,1465,824,
