ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,685863,1,Fixation,400,1104,431,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,686305,2,Fixation,125,936,583,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,686880,3,Fixation,83,816,555,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,687029,4,Fixation,258,698,395,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,687313,5,Fixation,217,665,342,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,687613,6,Fixation,308,913,588,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,687979,7,Fixation,117,991,633,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,688129,8,Fixation,158,831,703,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,688329,9,Fixation,183,699,709,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,688646,10,Fixation,467,1151,473,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,689146,11,Fixation,208,1075,553,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,689429,12,Fixation,133,979,648,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,689596,13,Fixation,150,916,609,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,689821,14,Fixation,108,1070,728,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,689996,15,Fixation,333,1355,424,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,690371,16,Fixation,150,1458,427,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,690696,17,Fixation,100,1250,486,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,690871,18,Fixation,392,831,705,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,691304,19,Fixation,200,753,695,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,691579,20,Fixation,450,1249,449,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,692104,21,Fixation,283,1024,553,
2018/05/19,takasugi,task4_takasugi,2018/05/19,862847,I-VT filter,0,0,Segment 103,685590,692678,7088,692421,22,Fixation,950,938,593,
