ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,494614,0,0,1,Fixation,150,1116,448,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,494981,0,0,2,Fixation,92,819,482,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,495281,0,0,3,Fixation,108,864,650,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,495631,0,0,4,Fixation,133,1086,827,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,496031,0,0,5,Fixation,200,1074,882,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,496272,0,0,6,Fixation,100,1030,819,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,496539,0,0,7,Fixation,125,1030,494,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,496864,0,0,8,Fixation,133,1020,394,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,497014,0,0,9,Fixation,167,1039,425,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,497264,0,0,10,Fixation,158,1017,402,
2018/05/19,maeda,task4_maeda,2018/05/17,I-VT filter,610580,Segment 108,494319,497583,3264,497506,0,0,11,Fixation,192,1006,403,
