ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,55120,0,0,1,Fixation,117,888,395,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,55362,0,0,2,Fixation,75,1476,521,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,55487,0,0,3,Fixation,192,1674,573,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,55737,0,0,4,Fixation,508,1659,319,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,56378,0,0,5,Fixation,158,1603,925,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,56553,0,0,6,Fixation,150,1608,883,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,56853,0,0,7,Fixation,100,1639,839,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,56962,0,0,8,Fixation,167,1615,865,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,57278,0,0,9,Fixation,75,518,719,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,57428,0,0,10,Fixation,108,475,663,
2018/05/19,kawaguchi,task3_kawaguchi,2018/05/14,I-VT filter,385426,Segment 19,54554,57962,3408,57836,0,0,11,Fixation,150,1616,867,
