ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,9300,1,Fixation,583,1079,309,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,9908,2,Fixation,200,1098,393,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,10142,3,Fixation,150,1195,507,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,10492,4,Fixation,100,1333,544,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,10700,5,Fixation,250,1116,558,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,10983,6,Fixation,92,1098,628,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,11108,7,Fixation,92,1153,695,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,11317,8,Fixation,75,1301,685,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,11450,9,Fixation,75,1341,529,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,11550,10,Fixation,83,1324,556,
2018/05/19,ide,task2_ide,2018/05/14,341468,I-VT filter,0,0,Segment 2,9284,12068,2784,11833,11,Fixation,600,1358,520,
