ExportDate,ParticipantName,RecordingName,RecordingDate,RecordingDuration,FixationFilter,MediaPosX (ADCSpx),MediaPosY (ADCSpx),SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,401782,1,Fixation,333,1125,455,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,402166,2,Fixation,83,1247,404,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,402357,3,Fixation,250,789,364,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,402699,4,Fixation,200,921,344,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,403232,5,Fixation,92,1274,388,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,403765,6,Fixation,125,1284,604,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,403907,7,Fixation,183,1248,615,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,404132,8,Fixation,308,1242,593,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,404490,9,Fixation,125,986,402,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,404724,10,Fixation,225,955,270,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,405190,11,Fixation,92,653,356,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,405499,12,Fixation,108,646,343,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,405615,13,Fixation,67,648,352,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,405707,14,Fixation,183,709,383,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,405907,15,Fixation,125,762,391,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,406165,16,Fixation,325,915,333,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,406532,17,Fixation,117,925,272,
2018/05/19,ide,task4_ide,2018/05/14,521258,I-VT filter,0,0,Segment 99,401453,406877,5424,406774,18,Fixation,342,927,275,
