ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,433963,0,0,1,Fixation,350,903,563,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,434038,0,0,2,Fixation,550,1017,567,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,434846,0,0,3,Fixation,67,993,463,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,434971,0,0,4,Fixation,108,1104,383,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,435179,0,0,5,Fixation,208,1140,351,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,435412,0,0,6,Fixation,433,1194,313,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,435954,0,0,7,Fixation,158,1296,640,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,436412,0,0,8,Fixation,92,1039,767,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,436612,0,0,9,Fixation,100,1102,921,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,436954,0,0,10,Fixation,167,314,583,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,437504,0,0,11,Fixation,125,151,546,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 87,433961,438041,4080,437662,0,0,12,Fixation,617,329,575,
