ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,167073,0,0,1,Fixation,208,1265,301,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,167432,0,0,2,Fixation,208,1195,486,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,168182,0,0,3,Fixation,83,1244,411,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,168282,0,0,4,Fixation,183,1239,427,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,168732,0,0,5,Fixation,208,1145,455,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,168990,0,0,6,Fixation,158,1027,258,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,169223,0,0,7,Fixation,150,889,650,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,169432,0,0,8,Fixation,308,878,545,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,169773,0,0,9,Fixation,158,872,367,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,170231,0,0,10,Fixation,183,1117,802,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,170506,0,0,11,Fixation,75,914,833,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,170706,0,0,12,Fixation,108,284,532,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,170931,0,0,13,Fixation,292,227,520,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,171256,0,0,14,Fixation,242,337,509,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,171540,0,0,15,Fixation,333,216,557,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,171881,0,0,16,Fixation,75,240,578,
2018/05/19,sato,task1_sato,2018/05/18,I-VT filter,664525,Segment 31,166137,172233,6096,171981,0,0,17,Fixation,300,286,575,
