ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,63385,0,0,1,Fixation,117,733,463,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,63510,0,0,2,Fixation,317,724,433,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,63902,0,0,3,Fixation,208,733,630,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,64152,0,0,4,Fixation,325,693,727,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,64518,0,0,5,Fixation,117,737,649,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,64693,0,0,6,Fixation,183,1025,427,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,64926,0,0,7,Fixation,192,1168,340,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,65160,0,0,8,Fixation,250,1295,320,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,65610,0,0,9,Fixation,192,994,276,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,65860,0,0,10,Fixation,100,1178,610,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,65968,0,0,11,Fixation,75,1172,589,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,66101,0,0,12,Fixation,158,1356,710,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,66343,0,0,13,Fixation,133,1425,583,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,66568,0,0,14,Fixation,83,1310,760,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,66709,0,0,15,Fixation,200,1612,775,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,67109,0,0,16,Fixation,92,1251,518,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,67284,0,0,17,Fixation,83,287,570,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,67476,0,0,18,Fixation,175,279,526,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,67684,0,0,19,Fixation,417,159,529,
2018/05/19,yoshida,task1-2_yoshida,2018/05/13,I-VT filter,496649,Segment 15,63139,68531,5392,68184,0,0,20,Fixation,558,154,512,
