ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,227859,0,0,1,Fixation,150,1313,800,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,228267,0,0,2,Fixation,117,1003,340,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,228451,0,0,3,Fixation,142,567,273,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,228609,0,0,4,Fixation,283,576,228,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,229051,0,0,5,Fixation,100,622,687,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,229192,0,0,6,Fixation,317,564,756,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,229526,0,0,7,Fixation,283,536,770,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,229951,0,0,8,Fixation,158,567,447,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,230192,0,0,9,Fixation,158,1073,408,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,230426,0,0,10,Fixation,167,1400,470,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,230776,0,0,11,Fixation,83,1428,531,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,230942,0,0,12,Fixation,133,1758,512,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,231084,0,0,13,Fixation,158,1752,489,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,231301,0,0,14,Fixation,683,1414,537,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,232125,0,0,15,Fixation,292,1720,238,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,233275,0,0,16,Fixation,142,1413,455,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,233467,0,0,17,Fixation,67,1415,526,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,233550,0,0,18,Fixation,258,1383,519,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,233875,0,0,19,Fixation,100,1018,476,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,234125,0,0,20,Fixation,83,676,759,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,234367,0,0,21,Fixation,83,1043,479,
2018/05/19,toyama,task3_toyama,2018/05/18,I-VT filter,652970,Segment 51,227671,234567,6896,234484,0,0,22,Fixation,350,1104,450,
