ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,112320,0,0,1,Fixation,200,709,499,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,112662,0,0,2,Fixation,392,1257,554,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,113104,0,0,3,Fixation,217,1208,531,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,113629,0,0,4,Fixation,100,813,534,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,113845,0,0,5,Fixation,83,781,564,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,114004,0,0,6,Fixation,342,823,369,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,114420,0,0,7,Fixation,125,989,366,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,114637,0,0,8,Fixation,283,1295,812,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,114945,0,0,9,Fixation,125,1240,846,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,115179,0,0,10,Fixation,75,1457,871,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,115353,0,0,11,Fixation,192,1303,708,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,115595,0,0,12,Fixation,150,1196,519,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,115912,0,0,13,Fixation,83,1290,340,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,116003,0,0,14,Fixation,142,1289,359,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,116203,0,0,15,Fixation,117,780,508,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,116453,0,0,16,Fixation,150,786,588,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,116678,0,0,17,Fixation,67,1451,235,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,116820,0,0,18,Fixation,175,1411,275,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,117203,0,0,19,Fixation,233,993,352,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,117462,0,0,20,Fixation,300,1003,395,
2018/05/19,sato,task3_sato,2018/05/18,I-VT filter,637680,Segment 25,112210,118082,5872,117995,0,0,21,Fixation,458,795,553,
