ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,360880,0,0,1,Fixation,383,1110,434,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,361421,0,0,2,Fixation,150,746,818,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,361654,0,0,3,Fixation,133,728,691,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,361863,0,0,4,Fixation,125,955,696,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,362054,0,0,5,Fixation,200,725,398,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,362329,0,0,6,Fixation,150,671,349,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,362713,0,0,7,Fixation,375,728,733,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,363138,0,0,8,Fixation,208,841,629,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,363363,0,0,9,Fixation,283,807,598,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,363679,0,0,10,Fixation,92,803,550,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 109,360610,363874,3264,363804,0,0,11,Fixation,267,758,431,
