ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,479585,0,0,1,Fixation,458,1108,484,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,480227,0,0,2,Fixation,67,1573,600,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,480385,0,0,3,Fixation,117,719,897,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,480594,0,0,4,Fixation,200,701,859,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,481102,0,0,5,Fixation,83,715,721,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,481269,0,0,6,Fixation,158,1402,342,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,481527,0,0,7,Fixation,67,1465,288,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,481627,0,0,8,Fixation,267,1531,288,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,481902,0,0,9,Fixation,200,1523,311,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,482302,0,0,10,Fixation,150,1531,295,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 156,479410,482626,3216,482477,0,0,11,Fixation,108,1524,317,
