ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,351488,0,0,1,Fixation,758,921,510,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,352122,0,0,2,Fixation,400,1519,650,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,352597,0,0,3,Fixation,217,1535,347,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,352897,0,0,4,Fixation,208,1066,375,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,353455,0,0,5,Fixation,108,970,732,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,353588,0,0,6,Fixation,83,1000,767,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,353963,0,0,7,Fixation,192,1522,579,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,354205,0,0,8,Fixation,167,1497,685,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,354763,0,0,9,Fixation,242,1516,429,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,355030,0,0,10,Fixation,167,1564,464,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,355246,0,0,11,Fixation,217,1400,371,
2018/05/19,kawaguchi,task4_kawaguchi,2018/05/14,I-VT filter,544382,Segment 85,351485,356092,4608,355488,0,0,12,Fixation,542,1457,342,
