ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,150859,0,0,1,Fixation,158,249,217,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,151126,0,0,2,Fixation,175,169,218,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,151384,0,0,3,Fixation,150,823,425,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,151609,0,0,4,Fixation,208,1420,638,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,151859,0,0,5,Fixation,158,1640,769,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,152059,0,0,6,Fixation,175,1740,799,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,152309,0,0,7,Fixation,383,1316,802,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,152826,0,0,8,Fixation,183,1857,726,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,153017,0,0,9,Fixation,275,1819,750,
2018/05/19,yoshida,task2_yoshida,2018/05/13,I-VT filter,332832,Segment 64,150738,153442,2704,153367,0,0,10,Fixation,75,1324,620,
