ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,93274,0,0,1,Fixation,275,1311,260,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,93599,0,0,2,Fixation,150,1107,359,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,93974,0,0,3,Fixation,117,698,381,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,94149,0,0,4,Fixation,192,908,512,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,94374,0,0,5,Fixation,108,1004,499,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,94541,0,0,6,Fixation,142,1332,571,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,94749,0,0,7,Fixation,233,1665,855,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,95049,0,0,8,Fixation,167,1251,526,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,95274,0,0,9,Fixation,225,1610,593,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,95557,0,0,10,Fixation,192,1573,722,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,95815,0,0,11,Fixation,117,1292,704,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,95999,0,0,12,Fixation,142,1134,745,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,96290,0,0,13,Fixation,267,876,369,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,96765,0,0,14,Fixation,167,1224,543,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,97007,0,0,15,Fixation,250,1475,713,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,97315,0,0,16,Fixation,242,1663,563,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,97599,0,0,17,Fixation,258,1502,454,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,97899,0,0,18,Fixation,133,1353,543,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,98082,0,0,19,Fixation,125,1653,592,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,98249,0,0,20,Fixation,208,1618,724,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,98548,0,0,21,Fixation,342,895,467,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,99065,0,0,22,Fixation,208,657,329,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,99323,0,0,23,Fixation,75,965,442,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,99448,0,0,24,Fixation,225,1247,566,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,99715,0,0,25,Fixation,133,1475,670,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,99898,0,0,26,Fixation,308,1678,822,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,100273,0,0,27,Fixation,250,1732,759,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 14,93126,100694,7568,100657,0,0,28,Fixation,325,1096,797,
