ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,523207,0,0,1,Fixation,292,1116,440,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,523532,0,0,2,Fixation,167,1070,439,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,523915,0,0,3,Fixation,108,898,591,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,524065,0,0,4,Fixation,108,742,738,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,524332,0,0,5,Fixation,108,1142,499,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,524490,0,0,6,Fixation,283,1452,463,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,524815,0,0,7,Fixation,158,1635,380,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,525132,0,0,8,Fixation,158,1653,349,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,525340,0,0,9,Fixation,300,1238,608,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,525665,0,0,10,Fixation,133,1216,564,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,525857,0,0,11,Fixation,167,1149,570,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,526082,0,0,12,Fixation,242,937,668,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,526357,0,0,13,Fixation,158,969,734,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,526565,0,0,14,Fixation,150,986,615,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,526857,0,0,15,Fixation,317,1472,494,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,527190,0,0,16,Fixation,192,1556,455,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,527415,0,0,17,Fixation,267,1647,370,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,527715,0,0,18,Fixation,233,1499,326,
2018/05/17,ueda,task4-2_ueda,2018/05/16,I-VT filter,698530,Segment 75,523062,528054,4992,528015,0,0,19,Fixation,158,970,303,
