ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,26552,0,0,1,Fixation,125,1031,408,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,26694,0,0,2,Fixation,333,1035,372,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,27319,0,0,3,Fixation,175,1312,378,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,27552,0,0,4,Fixation,192,1558,519,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,27794,0,0,5,Fixation,108,1128,635,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,28093,0,0,6,Fixation,242,799,736,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,28402,0,0,7,Fixation,175,1201,883,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,28635,0,0,8,Fixation,108,1505,866,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,28843,0,0,9,Fixation,375,267,539,
2018/05/19,onda,task1-1_onda,2018/05/13,I-VT filter,234445,Segment 8,26446,29822,3376,29418,0,0,10,Fixation,425,179,530,
