ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,145075,0,0,1,Fixation,108,1203,443,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,145225,0,0,2,Fixation,308,1294,370,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,145575,0,0,3,Fixation,158,1571,420,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,146025,0,0,4,Fixation,300,1383,439,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,146400,0,0,5,Fixation,250,1130,358,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,146749,0,0,6,Fixation,100,852,393,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,147033,0,0,7,Fixation,500,733,531,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,147600,0,0,8,Fixation,233,1040,826,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,148124,0,0,9,Fixation,83,217,507,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,148216,0,0,10,Fixation,233,240,520,
2018/05/19,onda,task1-2task2_onda,2018/05/13,I-VT filter,585974,Segment 41,144946,148850,3904,148474,0,0,11,Fixation,433,319,504,
