ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,349669,0,0,1,Fixation,133,432,390,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,350094,0,0,2,Fixation,133,951,223,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,350452,0,0,3,Fixation,158,1145,269,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,350669,0,0,4,Fixation,117,1248,263,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,350844,0,0,5,Fixation,292,1449,228,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,351152,0,0,6,Fixation,342,1480,248,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,351536,0,0,7,Fixation,192,1519,328,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,351769,0,0,8,Fixation,208,1497,404,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,351994,0,0,9,Fixation,133,1514,359,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,352169,0,0,10,Fixation,125,1649,366,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,352344,0,0,11,Fixation,242,1497,326,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,352710,0,0,12,Fixation,75,1440,477,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,352810,0,0,13,Fixation,242,1449,431,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,353110,0,0,14,Fixation,192,1321,450,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,353319,0,0,15,Fixation,142,1269,348,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,353494,0,0,16,Fixation,183,1253,444,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 81,349577,360857,11280,353694,0,0,17,Fixation,183,1325,427,
