ExportDate,ParticipantName,RecordingName,RecordingDate,FixationFilter,RecordingDuration,SegmentName,SegmentStart,SegmentEnd,SegmentDuration,RecordingTimestamp,MediaPosX (ADCSpx),MediaPosY (ADCSpx),FixationIndex,GazeEventType,GazeEventDuration,FixationPointX (MCSpx),FixationPointY (MCSpx),
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,489696,0,0,1,Fixation,375,1025,455,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,489971,0,0,2,Fixation,125,939,214,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,490230,0,0,3,Fixation,117,549,256,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,490405,0,0,4,Fixation,100,809,261,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,490555,0,0,5,Fixation,133,1059,217,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,490830,0,0,6,Fixation,100,1260,251,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,490980,0,0,7,Fixation,225,1023,242,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,491255,0,0,8,Fixation,175,1326,184,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,491496,0,0,9,Fixation,158,1163,231,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,491705,0,0,10,Fixation,266,1368,220,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,492030,0,0,11,Fixation,233,1145,485,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,492496,0,0,12,Fixation,83,1157,511,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,492629,0,0,13,Fixation,250,917,671,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,492921,0,0,14,Fixation,517,777,674,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,493721,0,0,15,Fixation,217,838,693,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,493979,0,0,16,Fixation,183,911,629,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,494229,0,0,17,Fixation,450,806,679,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,494696,0,0,18,Fixation,158,859,656,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,494905,0,0,19,Fixation,141,1192,749,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,495138,0,0,20,Fixation,283,1431,745,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,495521,0,0,21,Fixation,158,1618,700,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,495687,0,0,22,Fixation,750,1566,707,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,496479,0,0,23,Fixation,92,1525,690,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,496679,0,0,24,Fixation,75,201,481,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,496771,0,0,25,Fixation,67,256,513,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,496854,0,0,26,Fixation,208,274,533,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,497096,0,0,27,Fixation,167,318,515,
2018/05/19,toyama,task1_toyama,2018/05/18,I-VT filter,588364,Segment 108,489689,497881,8192,497271,0,0,28,Fixation,567,309,495,
